policy,scope,city,target_date,hour,action,active_before,desired_expression,close_expr,cost_delta,payoff_locked_delta,old_p,new_p,rebalance_incremental_ev,close_incremental_ev
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-13,11.0,open,,d2_no,,0.9236800000000001,0.0,,0.9464550310640863,,
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-14,14.0,open,,current_no,,0.46237500000000004,0.0,,0.5036003049653412,,
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-15,11.0,open,,d2_no,,0.6810550000000001,0.0,,0.7687389081931773,,
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-17,12.0,open,,d2_no,,0.7730152,0.0,,0.818141731581602,,
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-18,11.0,open,,d2_no,,0.76912,0.0,,0.7932375421485883,,
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-18,13.0,hold_rebalance_not_worth_cost,d2_no,d1_yes,d2_yes,0.0,0.0,0.759113326287935,0.4564991599689072,-0.04529416631902783,-0.06961332628793504
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-18,14.0,hold_rebalance_not_worth_cost,d2_no,d1_no,d2_yes,0.0,0.0,0.7199921134119889,0.4982014159652551,-0.045540697446733835,-0.08136711341198888
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-19,13.0,open,,d2_no,,0.522495,0.0,,0.5523645585556964,,
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-19,15.0,close,d2_no,current_no,d2_yes,0.135655,1.0,0.8652325153422996,0.6662296824151486,0.023687167072849014,-0.000887515342299583
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-19,15.0,reopen,,current_no,,0.641655,0.0,,0.6662296824151486,0.023687167072849014,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-04,15.0,open,,d1_no,,0.85540995,0.0,,0.881387377941048,,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-05,10.0,open,,d1_no,,0.5324800000000001,0.0,,0.5713288150661948,,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-05,12.0,close,d1_no,current_no,d1_yes,0.38165499999999997,1.0,0.5390857675256089,0.4989307491103973,0.15609498158478852,0.07925923247439115
target_book_rebalance_ev0,dev_cv,Houston,2026-06-05,12.0,reopen,,current_no,,0.422095,0.0,,0.4989307491103973,0.15609498158478852,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-07,11.0,open,,d2_yes,,0.41200000000000003,0.0,,0.4629092459109678,,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-07,12.0,hold_rebalance_not_worth_cost,d2_yes,d1_no,d2_no,0.0,0.0,0.4413086699035805,0.5746814771084601,-0.09980219279512043,-0.14200366990358043
target_book_rebalance_ev0,dev_cv,Houston,2026-06-07,16.0,close,d2_yes,d1_no,d2_no,0.990495,1.0,0.0175158600598211,0.8481776321865846,0.02247177212676342,-0.008010860059821115
target_book_rebalance_ev0,dev_cv,Houston,2026-06-07,16.0,reopen,,d1_no,,0.8176950000000001,0.0,,0.8481776321865846,0.02247177212676342,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-09,10.0,open,,d1_no,,0.8176950000000001,0.0,,0.839342815216552,,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-10,10.0,open,,d1_no,,0.74962,0.0,,0.779125778884898,,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-11,10.0,open,,d2_no,,0.502495,0.0,,0.5630922695090278,,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-11,11.0,close,d2_no,d1_no,d2_yes,0.4523199999999999,1.0,0.5231937287208033,0.5526072595175733,0.07459853079677015,0.02448627127919689
target_book_rebalance_ev0,dev_cv,Houston,2026-06-11,11.0,reopen,,d1_no,,0.502495,0.0,,0.5526072595175733,0.07459853079677015,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-12,10.0,open,,d2_no,,0.45232,0.0,,0.5317176039645206,,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-12,13.0,close,d2_no,d1_no,d2_yes,0.0398278,1.0,0.9767961949672238,0.6983236253678073,0.04004463040058359,-0.016623994967223776
target_book_rebalance_ev0,dev_cv,Houston,2026-06-12,13.0,reopen,,d1_no,,0.641655,0.0,,0.6983236253678073,0.04004463040058359,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-13,11.0,open,,d2_no,,0.442255,0.0,,0.488489003770818,,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-13,12.0,close,d2_no,d1_no,d2_yes,0.04192,1.0,0.9746452542517604,0.4815816384433892,0.03283638419162871,-0.016565254251760364
target_book_rebalance_ev0,dev_cv,Houston,2026-06-13,12.0,reopen,,d1_no,,0.43218,0.0,,0.4815816384433892,0.03283638419162871,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-14,10.0,open,,d2_no,,0.720295,0.0,,0.8157480451890715,,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-16,11.0,open,,current_no,,0.7085397999999999,0.0,,0.7373778329100588,,
target_book_rebalance_ev0,dev_cv,Houston,2026-06-20,10.0,open,,d1_no,,0.778855,0.0,,0.8325612278231616,,
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-04,12.0,open,,d1_no,,0.8176950000000001,0.0,,0.8415560560568318,,
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-06,17.0,open,,d1_no,,0.86602,0.0,,0.8909224877483524,,
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-07,14.0,open,,d1_no,,0.8467199999999999,0.0,,0.877385964400133,,
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-08,13.0,open,,d1_no,,0.74962,0.0,,0.7844944771816232,,
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-10,10.0,open,,d2_yes,,0.49248,0.0,,0.5282526002417416,,
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-10,11.0,close,d2_yes,d1_no,d2_no,0.9332550000000001,1.0,0.08808098718887,0.5500539374455652,0.006222950256695087,-0.02133598718887006
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-10,11.0,reopen,,d1_no,,0.522495,0.0,,0.5500539374455652,0.006222950256695087,
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-12,13.0,open,,d1_no,,0.778855,0.0,,0.8216560329693758,,
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-14,10.0,open,,current_no,,0.8467199999999999,0.0,,0.8842172021189246,,
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-16,10.0,open,,d2_no,,0.837055,0.0,,0.8960145124640623,,
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-16,14.0,hold_rebalance_not_worth_cost,d2_no,d1_no,d2_yes,0.0,0.0,0.9814200741470738,0.8573075592186603,-0.00831626492841342,-0.028568824147073735
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-17,14.0,open,,d1_no,,0.5324800000000001,0.0,,0.5872777299574614,,
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-20,11.0,open,,d2_no,,0.612,0.0,,0.6486511157078314,,
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-20,13.0,hold_rebalance_not_worth_cost,d2_no,d1_yes,d2_yes,0.0,0.0,0.777253389564748,0.5340646762686285,-0.03596371329611947,-0.07754838956474797
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-02,14.0,open,,d2_no,,0.894895,0.0,,0.9307346855918264,,
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-04,12.0,open,,d1_no,,0.41200000000000003,0.0,,0.5259280277233653,,
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-06,11.0,open,,d2_no,,0.47242,0.0,,0.5166120669223069,,
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-07,10.0,open,,d1_no,,0.65152,0.0,,0.7089539232852916,,
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-08,11.0,open,,current_no,,0.41200000000000003,0.0,,0.493443110342903,,
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-13,13.0,open,,d2_no,,0.6020949999999999,0.0,,0.6394156228664079,,
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-13,15.0,close,d2_no,d1_no,d2_yes,0.0146902,1.0,0.9955251390471984,0.8179250685709472,0.06883177952374875,-0.010215339047198402
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-13,15.0,reopen,,d1_no,,0.73887795,0.0,,0.8179250685709472,0.06883177952374875,
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-14,11.0,open,,d1_no,,0.74962,0.0,,0.7747605542151348,,
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-16,13.0,open,,d2_no,,0.7885800000000001,0.0,,0.8186376652699987,,
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-17,11.0,open,,d1_yes,,0.422095,0.0,,0.4491128795668204,,
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-18,11.0,open,,d2_no,,0.73692355,0.0,,0.7611372243064546,,
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-02,10.0,open,,d2_no,,0.856375,0.0,,0.8788897474648288,,
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-04,10.0,open,,d2_yes,,0.4724199999999999,0.0,,0.520237672232976,,
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-05,11.0,open,,d1_no,,0.46237500000000004,0.0,,0.5148657973878822,,
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-07,12.0,open,,d2_yes,,0.4523199999999999,0.0,,0.4910797998390463,,
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-08,11.0,open,,d2_no,,0.57232,0.0,,0.599014828256138,,
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-10,12.0,open,,d1_no,,0.47242,0.0,,0.4985274311721828,,
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-11,13.0,open,,d2_no,,0.69088,0.0,,0.7946819490012496,,
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-18,11.0,open,,d2_no,,0.7104999999999999,0.0,,0.7501659738779174,,
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-18,12.0,close,d2_no,d1_no,d2_yes,0.031455,1.0,0.9806022054793962,0.5736470696648901,0.009169864185493815,-0.01205720547939626
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-18,12.0,reopen,,d1_no,,0.55242,0.0,,0.5736470696648901,0.009169864185493815,
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-19,11.0,open,,d2_no,,0.74962,0.0,,0.7787782139918928,,
target_book_rebalance_ev0,dev_cv,LA,2026-06-02,12.0,open,,d1_no,,0.442255,0.0,,0.503415670705571,,
target_book_rebalance_ev0,dev_cv,LA,2026-06-03,11.0,open,,d2_yes,,0.41200000000000003,0.0,,0.4924505723526273,,
target_book_rebalance_ev0,dev_cv,LA,2026-06-05,10.0,open,,d2_no,,0.641655,0.0,,0.7276552383979541,,
target_book_rebalance_ev0,dev_cv,LA,2026-06-05,12.0,close,d2_no,d1_no,d2_yes,0.442255,1.0,0.5504524370935862,0.5180733570301725,0.07304591993658627,0.00729256290641378
target_book_rebalance_ev0,dev_cv,LA,2026-06-05,12.0,reopen,,d1_no,,0.45232,0.0,,0.5180733570301725,0.07304591993658627,
target_book_rebalance_ev0,dev_cv,LA,2026-06-06,11.0,open,,d1_no,,0.41200000000000003,0.0,,0.4666628551946515,,
target_book_rebalance_ev0,dev_cv,LA,2026-06-08,10.0,open,,d1_no,,0.422095,0.0,,0.5243583848854394,,
target_book_rebalance_ev0,dev_cv,LA,2026-06-11,10.0,open,,d2_yes,,0.4724199999999999,0.0,,0.5592575485263878,,
target_book_rebalance_ev0,dev_cv,LA,2026-06-15,13.0,open,,d2_no,,0.91888875,0.0,,0.9453788857594292,,
target_book_rebalance_ev0,dev_cv,LA,2026-06-19,11.0,open,,d2_yes,,0.4724199999999999,0.0,,0.4949137372601544,,
target_book_rebalance_ev0,dev_cv,Lucknow,2026-06-10,13.0,open,,d2_yes,,0.422095,0.0,,0.4510908225328978,,
target_book_rebalance_ev0,dev_cv,Lucknow,2026-06-10,14.0,close,d2_yes,current_no,d2_no,0.95332995,1.0,0.0594463654522695,0.7810048461697119,0.028373530717442474,-0.012776315452269482
target_book_rebalance_ev0,dev_cv,Lucknow,2026-06-10,14.0,reopen,,current_no,,0.7398549999999999,0.0,,0.7810048461697119,0.028373530717442474,
target_book_rebalance_ev0,dev_cv,Lucknow,2026-06-11,12.0,open,,d2_yes,,0.5324800000000001,0.0,,0.5701309568211608,,
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-02,16.0,open,,d1_no,,0.5921799999999999,0.0,,0.6313813344544028,,
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-05,14.0,open,,d2_no,,0.661375,0.0,,0.6968484541003526,,
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-05,16.0,close,d2_no,d1_yes,d2_yes,0.401895,1.0,0.6479629901867592,0.5176093363074604,0.015431346120701406,-0.04985799018675918
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-05,16.0,reopen,,d1_yes,,0.4523199999999999,0.0,,0.5176093363074604,0.015431346120701406,
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-06,16.0,open,,d2_yes,,0.602095,0.0,,0.6277560557468904,,
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-06,17.0,close,d2_yes,d2_no,d2_no,0.82738,1.0,0.1467332127910502,0.8532667872089498,0.051773574417899565,0.025886787208949796
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-06,17.0,reopen,,d2_no,,0.82738,0.0,,0.8532667872089498,0.051773574417899565,
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-07,15.0,open,,d2_yes,,0.5822550000000001,0.0,,0.6033781445973383,,
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-07,17.0,close,d2_yes,d1_yes,d2_no,0.9980998,1.0,0.012009393306396,0.5658087515756174,0.04319955826922145,-0.010109193306395982
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-07,17.0,reopen,,d1_yes,,0.5125,0.0,,0.5658087515756174,0.04319955826922145,
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-08,15.0,open,,current_no,,0.76912,0.0,,0.8045864439407551,,
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-08,16.0,hold_rebalance_not_worth_cost,current_no,d1_yes,current_yes,0.0,0.0,0.8223984714587868,0.759569687408464,-0.08298878405032273,-0.11247847145878676
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-09,14.0,open,,d2_no,,0.837055,0.0,,0.8584890908179922,,
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-09,15.0,close,d2_no,d1_no,d2_yes,0.759375,1.0,0.2579993038111794,0.7822535085214899,0.005504204710310434,-0.017374303811179437
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-09,15.0,reopen,,d1_no,,0.759375,0.0,,0.7822535085214899,0.005504204710310434,
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-14,15.0,open,,d1_yes,,0.6908799999999999,0.0,,0.7183331717036519,,
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-15,15.0,open,,d2_yes,,0.5125,0.0,,0.5532054049458603,,
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-17,15.0,open,,d2_yes,,0.502495,0.0,,0.5516337551770907,,
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-17,16.0,hold_rebalance_not_worth_cost,d2_yes,current_no,d2_no,0.0,0.0,0.0777971852412827,0.7900699591846627,-0.014950426056619934,-0.035900385241282626
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-19,15.0,open,,current_no,,0.837055,0.0,,0.8806319157730071,,
target_book_rebalance_ev0,dev_cv,Manila,2026-06-04,11.0,open,,d1_no,,0.542455,0.0,,0.5710912737939369,,
target_book_rebalance_ev0,dev_cv,Manila,2026-06-08,14.0,open,,d1_no,,0.7104999999999999,0.0,,0.7452432246670528,,
target_book_rebalance_ev0,dev_cv,Manila,2026-06-09,11.0,open,,d2_no,,0.856375,0.0,,0.8876421375392405,,
target_book_rebalance_ev0,dev_cv,Manila,2026-06-10,11.0,open,,d1_no,,0.57232,0.0,,0.6028405648084583,,
target_book_rebalance_ev0,dev_cv,Manila,2026-06-11,14.0,open,,d1_no,,0.73008,0.0,,0.7528738976440122,,
target_book_rebalance_ev0,dev_cv,Manila,2026-06-12,11.0,open,,current_no,,0.5324800000000001,0.0,,0.5715158690681332,,
target_book_rebalance_ev0,dev_cv,Manila,2026-06-13,10.0,open,,d2_no,,0.621895,0.0,,0.6792683194940652,,
target_book_rebalance_ev0,dev_cv,Manila,2026-06-14,10.0,open,,d1_no,,0.55242,0.0,,0.578839930242679,,
target_book_rebalance_ev0,dev_cv,Manila,2026-06-15,10.0,open,,d1_yes,,0.49248,0.0,,0.5339550963396977,,
target_book_rebalance_ev0,dev_cv,Manila,2026-06-16,11.0,open,,current_no,,0.582255,0.0,,0.6278453582448071,,
target_book_rebalance_ev0,dev_cv,Manila,2026-06-19,11.0,open,,d1_yes,,0.4623749999999999,0.0,,0.4911123577719858,,
target_book_rebalance_ev0,dev_cv,Miami,2026-06-02,14.0,open,,d1_no,,0.73496875,0.0,,0.7575231973218459,,
target_book_rebalance_ev0,dev_cv,Miami,2026-06-04,10.0,open,,d1_no,,0.74962,0.0,,0.809606888664648,,
target_book_rebalance_ev0,dev_cv,Miami,2026-06-05,10.0,open,,d1_no,,0.720295,0.0,,0.7565460744649515,,
target_book_rebalance_ev0,dev_cv,Miami,2026-06-06,10.0,open,,d1_no,,0.8176950000000001,0.0,,0.8533498601052079,,
target_book_rebalance_ev0,dev_cv,Miami,2026-06-07,10.0,open,,d1_no,,0.720295,0.0,,0.7887905371565155,,
target_book_rebalance_ev0,dev_cv,Miami,2026-06-08,10.0,open,,d2_yes,,0.612,0.0,,0.6605048096733075,,
target_book_rebalance_ev0,dev_cv,Miami,2026-06-08,11.0,hold_rebalance_not_worth_cost,d2_yes,d1_no,d2_no,0.0,0.0,0.5901341138930514,0.6589715474413499,-0.025617566451701435,-0.07258911389305134
target_book_rebalance_ev0,dev_cv,Miami,2026-06-09,11.0,open,,d2_yes,,0.661375,0.0,,0.690342204893641,,
target_book_rebalance_ev0,dev_cv,Miami,2026-06-10,10.0,open,,d1_no,,0.55242,0.0,,0.6031274471704133,,
target_book_rebalance_ev0,dev_cv,Miami,2026-06-11,12.0,open,,current_no,,0.88816555,0.0,,0.9092126590272108,,
target_book_rebalance_ev0,dev_cv,Miami,2026-06-12,10.0,open,,d1_no,,0.7398549999999999,0.0,,0.7737181266742177,,
target_book_rebalance_ev0,dev_cv,Miami,2026-06-13,10.0,open,,d1_no,,0.700695,0.0,,0.7385922328054524,,
target_book_rebalance_ev0,dev_cv,Miami,2026-06-14,10.0,open,,d1_no,,0.63178,0.0,,0.6956898302188956,,
target_book_rebalance_ev0,dev_cv,Miami,2026-06-17,13.0,open,,d1_no,,0.641655,0.0,,0.6831212844369615,,
target_book_rebalance_ev0,dev_cv,Munich,2026-06-02,14.0,open,,d2_yes,,0.5125,0.0,,0.6136843968819035,,
target_book_rebalance_ev0,dev_cv,Munich,2026-06-03,12.0,open,,d2_yes,,0.5125,0.0,,0.5817097177428219,,
target_book_rebalance_ev0,dev_cv,Munich,2026-06-03,14.0,close,d2_yes,d1_yes,d2_no,0.808,1.0,0.2074697391866166,0.5412737825434347,0.05338404335681818,-0.015469739186616649
target_book_rebalance_ev0,dev_cv,Munich,2026-06-03,14.0,reopen,,d1_yes,,0.4724199999999999,0.0,,0.5412737825434347,0.05338404335681818,
target_book_rebalance_ev0,dev_cv,Munich,2026-06-04,11.0,open,,d2_no,,0.621895,0.0,,0.6608161343397212,,
target_book_rebalance_ev0,dev_cv,Munich,2026-06-08,14.0,open,,d2_yes,,0.63178,0.0,,0.693110099411407,,
target_book_rebalance_ev0,dev_cv,Munich,2026-06-08,16.0,close,d2_yes,current_no,d2_no,0.98098,1.0,0.0392295684851643,0.5402308324687176,0.03756626398355339,-0.02020956848516426
target_book_rebalance_ev0,dev_cv,Munich,2026-06-08,16.0,reopen,,current_no,,0.48245499999999997,0.0,,0.5402308324687176,0.03756626398355339,
target_book_rebalance_ev0,dev_cv,Munich,2026-06-11,15.0,open,,d1_no,,0.808,0.0,,0.8356653616512085,,
target_book_rebalance_ev0,dev_cv,Munich,2026-06-12,11.0,open,,d1_no,,0.8312512,0.0,,0.8763561802956894,,
target_book_rebalance_ev0,dev_cv,Munich,2026-06-12,14.0,hold_rebalance_not_worth_cost,d1_no,current_no,d1_yes,0.0,0.0,0.5299282866143326,0.9209539854233684,-0.04019250119096429,-0.06240828661433262
target_book_rebalance_ev0,dev_cv,Munich,2026-06-14,14.0,open,,d2_yes,,0.502495,0.0,,0.5415222563339634,,
target_book_rebalance_ev0,dev_cv,Munich,2026-06-14,16.0,close,d2_yes,d1_no,d2_no,0.9418639499999999,1.0,0.0521447570174316,0.6294883207642488,0.0731046137468172,0.005991292982568508
target_book_rebalance_ev0,dev_cv,Munich,2026-06-14,16.0,reopen,,d1_no,,0.5623750000000001,0.0,,0.6294883207642488,0.0731046137468172,
target_book_rebalance_ev0,dev_cv,Munich,2026-06-17,14.0,open,,d1_yes,,0.5324800000000001,0.0,,0.5595412632591998,,
target_book_rebalance_ev0,dev_cv,Munich,2026-06-17,15.0,hold_rebalance_not_worth_cost,d1_yes,d2_no,d1_no,0.0,0.0,0.7066872048817957,0.7872676561275768,-0.08136954875421887,-0.1287822048817957
target_book_rebalance_ev0,dev_cv,Munich,2026-06-17,16.0,hold_rebalance_not_worth_cost,d1_yes,d2_no,d1_no,0.0,0.0,0.6281699020538722,0.8402576532836148,-0.03816724877025757,-0.07042490205387231
target_book_rebalance_ev0,dev_cv,Munich,2026-06-18,14.0,open,,d1_no,,0.5623750000000001,0.0,,0.6233630965052223,,
target_book_rebalance_ev0,dev_cv,Munich,2026-06-19,14.0,open,,d1_no,,0.41200000000000003,0.0,,0.4476473527286687,,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-02,12.0,open,,d1_no,,0.856375,0.0,,0.8867775105605579,,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-03,13.0,open,,current_no,,0.8467199999999999,0.0,,0.8822074555788242,,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-04,13.0,open,,current_no,,0.700695,0.0,,0.7485513165774708,,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-05,13.0,open,,d1_no,,0.45232,0.0,,0.5206492531985432,,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-06,10.0,open,,d2_no,,0.856375,0.0,,0.8921372763053053,,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-06,11.0,close,d2_no,d1_no,d2_yes,0.57232,1.0,0.417898234736863,0.838486769372256,0.06941353463539296,0.009781765263136954
target_book_rebalance_ev0,dev_cv,NYC,2026-06-06,11.0,reopen,,d1_no,,0.778855,0.0,,0.838486769372256,0.06941353463539296,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-07,12.0,open,,d2_yes,,0.5623750000000001,0.0,,0.6038413966569149,,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-07,13.0,hold_rebalance_not_worth_cost,d2_yes,current_no,d2_no,0.0,0.0,0.110237528237663,0.6870793520431591,-0.009904976194504062,-0.04349252823766306
target_book_rebalance_ev0,dev_cv,NYC,2026-06-09,11.0,open,,d1_no,,0.82641195,0.0,,0.859388754025085,,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-09,12.0,hold_rebalance_not_worth_cost,d1_no,current_no,d1_yes,0.0,0.0,0.3403424502151381,0.8944127283598616,-0.010716521855276384,-0.04103745021513805
target_book_rebalance_ev0,dev_cv,NYC,2026-06-10,11.0,open,,d2_no,,0.5623750000000001,0.0,,0.602200645641727,,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-11,12.0,open,,d1_no,,0.7885800000000001,0.0,,0.8338368804934099,,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-12,13.0,open,,d2_no,,0.69088,0.0,,0.7350480056084784,,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-12,14.0,close,d2_no,d2_yes,d2_yes,0.5822550000000001,1.0,0.3396389399119098,0.6603610600880903,0.1562121201761803,0.07810606008809012
target_book_rebalance_ev0,dev_cv,NYC,2026-06-12,14.0,reopen,,d2_yes,,0.5822550000000001,0.0,,0.6603610600880903,0.1562121201761803,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-13,14.0,open,,d1_no,,0.74962,0.0,,0.7970017649404362,,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-14,11.0,open,,d2_yes,,0.602095,0.0,,0.6334419978272872,,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-15,10.0,open,,d2_no,,0.759375,0.0,,0.8216462954725859,,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-15,13.0,close,d2_no,d2_yes,d2_yes,0.59218,1.0,0.3637152079791614,0.6362847920208385,0.08820958404167706,0.04410479202083856
target_book_rebalance_ev0,dev_cv,NYC,2026-06-15,13.0,reopen,,d2_yes,,0.59218,0.0,,0.6362847920208385,0.08820958404167706,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-16,14.0,open,,current_no,,0.91888875,0.0,,0.9442400001342784,,
target_book_rebalance_ev0,dev_cv,NYC,2026-06-19,10.0,open,,d1_yes,,0.57232,0.0,,0.6550233127168975,,
target_book_rebalance_ev0,dev_cv,SanFrancisco,2026-06-02,10.0,open,,d2_no,,0.661375,0.0,,0.6818313850550091,,
target_book_rebalance_ev0,dev_cv,SanFrancisco,2026-06-02,11.0,close,d2_no,d2_yes,d2_yes,0.442255,1.0,0.5370826658057217,0.4629173341942783,0.04132466838855642,0.02066233419427821
